product_id,product_category,product_name,review_description,number_stars,review_date,customer_id,customer_name,zip_code,customer_age
P3100-787,Pet Supplies,Dog Chew Toy,"Not very satisfied, has several problems.",2,07/23/2020,C35362,Chris  Dubois,06008,
P5533-960,Home & Kitchen,Electric Kettle,"Average experience, nothing special.",3,02 Oct 2020,C72908,robin dubois,6004 DF,47
P2235-119,Groceries,Organic Almond Butter,"Great quality, very happy with this purchase.",5,2023-07-17,C85877,pat hernandez,01600,42
P3193-575,Sports,Cycling Helmet,"Great quality, very happy with this purchase.",5,2022-11-11,C75820,Alex Taylor,3717-27,30
P4585-879,Pet Supplies,Grain-Free Dog Food,Does the basics but lacks the extra features I expected.,3,2021-04-19,C40673,Alex  Taylor,6918 OB,35
P3848-485,Books,Sci-Fi Adventure,Good product overall with minor issues.,4,"Jan 18, 2022",C20202,morgan lee,04651,36
P9430-758,Electronics,Wireless Noise-Cancelling Headphones,"Average experience, nothing special.",3,09/03/2021,C57477,C. Johnson,7793-24,40
P3639-237,Electronics,Fitness Smartwatch,"Great quality, very happy with this purchase.",5,"Mar 21, 2020",C69609,Chris  Lee,7086,25
P2404-321,Electronics,Bluetooth Portable Speaker,Good product overall with minor issues.,4,27-05-2023,C32356,T. Martins,03979,30
P1271-307,Clothing,Organic Cotton T-Shirt,"Great quality, very happy with this purchase.",5,,C29603,CASEY JOHNSON,1639-78,28
P9553-530,Pet Supplies,Cat Litter Odor Control,"Average experience, nothing special.",3,2024-11-26,C66224,T. Dubois,7246 ZX,79
P7695-363,Home & Kitchen,Air Purifier,"Not very satisfied, has several problems.",2,12 Jan 2020,C10932,CASEY DE VRIES,1117 GW,21
P5514-796,Clothing,Waterproof Hiking Jacket,Good product overall with minor issues.,4,26/03/2024,C83080,robin brown,8925 JS,37
P2642-319,Beauty,Matte Liquid Lipstick,"Great quality, very happy with this purchase.",5,03/31/2022,C90481,alex brown,1086-28,44
P9536-393,Clothing,Running Sneakers,"Great quality, very happy with this purchase.",5,27/04/2020,C67536,Alex Taylor,9489 BZ,41
P5520-898,Office,Ergonomic Office Chair,Good product overall with minor issues.,4,24 Dec 2021,C86818,TAYLOR DE VRIES,2124-80,42
P1076-367,Electronics,USB-C Fast Charger,"Not very satisfied, has several problems.",2,"Apr 13, 2022",C72216,R. Lee,5543-76,32
P5098-810,Books,Sci-Fi Adventure,Good product overall with minor issues.,4,"Feb 11, 2022",C41886,C. Dubois,1448 IC,32
P5067-394,Electronics,Bluetooth Portable Speaker,"Very disappointed, would not recommend.",1,28 Mar 2022,C54825,Jamie De Vries,8807 GS,31
P6833-259,Home & Kitchen,Memory Foam Pillow,"Very disappointed, would not recommend.",1,2020-09-02,C96956,ROBIN HERNANDEZ,9871-71,35
P5591-507,Office,Desk Organizer,"Not very satisfied, has several problems.",2,"Mar 16, 2024",C33010,ROBIN SMITH,04811,40
P8490-223,Beauty,Matte Liquid Lipstick,"Great quality, very happy with this purchase.",5,07/31/2022,C11549,Taylor  Martins,6331 IF,32
P6981-974,Clothing,Waterproof Hiking Jacket,Good product overall with minor issues.,4,26-07-2021,C27188,Casey Taylor,5422-81,37
P9470-646,Clothing,Slim Fit Jeans,"Average experience, nothing special.",3,27-05-2024,C83680,casey smith,3676,21
P6638-120,Books,Cookbook: Easy Weeknight Meals,Good product overall with minor issues.,4,09/05/2020,C89374,Taylor  Hernandez,9821,56
P3373-989,Books,Personal Finance Basics,"Not very satisfied, has several problems.",2,08/04/2023,C90256,Casey Martins,2168,35
P9535-561,Clothing,Waterproof Hiking Jacket,Good product overall with minor issues.,4,08/12/2020,C26389,Taylor Lee,2311,28
P2702-368,Sports,Yoga Mat,"Great quality, very happy with this purchase.",5,2020-11-14,C61097,jordan taylor,5655 EE,30
P5463-661,Office,Desk Organizer,Good product overall with minor issues.,4,03 Oct 2020,C87441,C. Dubois,08126,54
P5973-110,Clothing,Slim Fit Jeans,"Very disappointed, would not recommend.",1,07/12/2022,C71498,M. Smith,9059-71,38
P7467-355,Groceries,Extra Virgin Olive Oil,"Not very satisfied, has several problems.",2,04 Jan 2024,C59592,TAYLOR LEE,04924,53
P2808-752,Electronics,Bluetooth Portable Speaker,Solid performance and clear instructions. Just a bit noisy.,4,19-06-2023,C91625,robin taylor,3492,30
P9086-322,Electronics,Wireless Noise-Cancelling Headphones,"Average experience, nothing special.",3,05/10/2022,C75325,C. Dubois,1519 YE,37
P5078-494,Toys,Building Block Set,Good product overall with minor issues.,4,21 May 2021,C36106,Robin  Johnson,4415 VJ,66
P6905-153,Beauty,Matte Liquid Lipstick,"Not very satisfied, has several problems.",2,19/08/2020,C52534,A. Brown,2960 HA,79
P6544-877,Electronics,Wireless Noise-Cancelling Headphones,"Very disappointed, would not recommend.",1,05/02/2020,C80300,Jamie  Brown,6189-92,59
P5828-655,Electronics,USB-C Fast Charger,Good product overall with minor issues.,4,"Jan 23, 2021",C55569,chris dubois,3627,34
P6965-894,Sports,Yoga Mat,"Great quality, very happy with this purchase.",5,05/04/2021,C96283,MORGAN MARTINS,9151-29,55
P1512-306,Pet Supplies,Cat Scratching Post,"Very disappointed, would not recommend.",1,21/09/2022,C85007,T. Taylor,4387 NQ,25
P2161-113,Electronics,4K Ultra HD Smart TV,"Not very satisfied, has several problems.",2,04-09-2023,C20480,robin smith,7814-17,20
P4784-644,Clothing,Organic Cotton T-Shirt,Good product overall with minor issues.,4,23/01/2021,C42605,Casey  Brown,07802,56
P6529-773,Books,Sci-Fi Adventure,"Not very satisfied, has several problems.",2,"Dec 29, 2022",C56179,Chris De Vries,6319-62,58
P6898-563,Books,Cookbook: Easy Weeknight Meals,Good product overall with minor issues.,4,2022-03-24,C47287,Casey  Smith,5945,67
P3534-196,Books,Sci-Fi Adventure,"Very disappointed, would not recommend.",1,07/31/2022,C44732,chris hernandez,5198-21,43
P2562-709,Toys,Family Board Game,"Average experience, nothing special.",3,17 Mar 2020,C60010,Jamie Smith,6478 NN,64
P1886-412,Sports,Running Shorts,"Great quality, very happy with this purchase.",5,03/25/2020,C29605,C. De Vries,3509,57
P3165-444,Toys,Educational Puzzle Game,"Very disappointed, would not recommend.",1,"Sep 01, 2022",C81847,PAT LEE,9221 WE,60
P4970-173,Sports,Adjustable Dumbbell Set,Not very user-friendly and the instructions were unclear. Wouldn’t buy again.,2,09-05-2024,C85499,J. Johnson,7939 GK,25
P1735-937,Books,Personal Finance Basics,"Not very satisfied, has several problems.",2,12 Feb 2021,C21247,jamie smith,3419-46,28
P9991-594,Books,Cookbook: Easy Weeknight Meals,"Great quality, very happy with this purchase.",5,03/02/2024,C97590,Alex  Martins,9631,34
P6901-985,Electronics,Bluetooth Portable Speaker,"Very disappointed, would not recommend.",1,02/09/2020,C95119,Pat Taylor,9331-22,76
P1651-353,Pet Supplies,Grain-Free Dog Food,"Great quality, very happy with this purchase.",5,09/16/2021,C30578,A. Garcia,06822,41
P5590-330,Office,Desk Organizer,"Not very satisfied, has several problems.",2,30-11-2021,C21507,Pat De Vries,4726 SE,34
P3262-416,Books,Thriller Novel,"Great quality, very happy with this purchase.",5,03-10-2020,C29025,casey brown,9732-25,29
P3489-897,Clothing,Waterproof Hiking Jacket,"Not very satisfied, has several problems.",2,06/08/2020,C90213,C. Lee,04783,25
P4014-972,Sports,Cycling Helmet,Good product overall with minor issues.,4,03-10-2022,C82910,C. Johnson,4705-81,80
P4351-167,Home & Kitchen,Memory Foam Pillow,"Not very satisfied, has several problems.",2,"Jun 18, 2022",C52584,Robin  Taylor,01685,23
P9530-211,Groceries,Organic Almond Butter,Good product overall with minor issues.,4,2022-07-24,C42207,morgan de vries,01643,26
P1893-806,Electronics,Bluetooth Portable Speaker,"Great quality, very happy with this purchase.",5,18-10-2020,C69204,JAMIE DE VRIES,9952,39
P3686-835,Electronics,Bluetooth Portable Speaker,"Very disappointed, would not recommend.",1,2020-07-05,C93109,Chris  Johnson,07292,80
P3656-989,Books,Thriller Novel,"Not very satisfied, has several problems.",2,01 Jan 2021,C90805,jordan hernandez,09351,54
P1057-737,Electronics,4K Ultra HD Smart TV,"Average experience, nothing special.",3,26-01-2020,C75358,M. Smith,9084,
P4401-150,Home & Kitchen,Air Purifier,"Not very satisfied, has several problems.",2,2020-10-30,C14813,S. Smith,5889 CB,30
P6901-136,Books,Personal Finance Basics,"Very disappointed, would not recommend.",1,04/22/2024,C59668,Jamie Martins,2063 ED,53
P2436-595,Books,Sci-Fi Adventure,"Great quality, very happy with this purchase.",5,02 Jun 2024,C89802,Chris  Lee,6797-88,41
P1025-221,Home & Kitchen,Memory Foam Pillow,"Very disappointed, would not recommend.",1,10 Aug 2022,C37175,Casey  Martins,6468 ZU,31
P6460-449,Sports,Yoga Mat,Good product overall with minor issues.,4,"Jan 23, 2024",C13816,sam taylor,6536-71,62
P1917-955,Home & Kitchen,Electric Kettle,"Great quality, very happy with this purchase.",5,"Sep 05, 2021",C51353,MORGAN DE VRIES,6434-55,29
P4070-709,Books,Personal Finance Basics,"Very disappointed, would not recommend.",1,11/05/2024,C51222,Alex  Lee,9143-57,34
P9290-125,Pet Supplies,Cat Litter Odor Control,Good product overall with minor issues.,4,21/10/2022,C73369,M. Lee,3347-22,22
P6095-145,Clothing,Organic Cotton T-Shirt,"Great quality, very happy with this purchase.",5,2024-11-20,C16047,J. De Vries,6119,51
P3580-380,Electronics,4K Ultra HD Smart TV,"Very disappointed, would not recommend.",1,"Feb 01, 2020",C23418,taylor de vries,6218 WZ,32
P2735-492,Electronics,Wireless Noise-Cancelling Headphones,"Very disappointed, would not recommend.",1,25-06-2020,C88134,C. Dubois,6119 GW,47
P2593-566,Pet Supplies,Cat Litter Odor Control,"Average experience, nothing special.",3,02 Nov 2023,C71000,Robin Taylor,3354-88,36
P2070-586,Clothing,Organic Cotton T-Shirt,"Very disappointed, would not recommend.",1,20-12-2021,C32387,J. Garcia,03087,28
P4992-661,Clothing,Wool Winter Scarf,"Not very satisfied, has several problems.",2,14-09-2022,C91018,ROBIN GARCIA,2734,41
P3835-778,Books,Thriller Novel,"Very disappointed, would not recommend.",1,23 Feb 2024,C73783,Jamie  Hernandez,06330,19
P9098-760,Toys,Remote Control Car,"Very disappointed, would not recommend.",1,04/07/2020,C86122,A. Brown,08421,43
P6640-191,Beauty,Nourishing Hair Mask,"Great quality, very happy with this purchase.",5,"Jan 17, 2020",C62978,SAM LEE,9992-10,56
P7652-490,Books,Personal Finance Basics,Good product overall with minor issues.,4,21/01/2023,C72242,Sam  Taylor,6902-29,29
P2387-240,Clothing,Slim Fit Jeans,Good product overall with minor issues.,4,27-10-2024,C89223,,9346 OM,30
P7012-134,Home & Kitchen,Air Purifier,"Very disappointed, would not recommend.",1,09-03-2023,C24832,Casey Dubois,2311,53
P9834-917,Sports,Yoga Mat,"Great quality, very happy with this purchase.",5,"Oct 01, 2021",C76895,Robin  Smith,9409 SB,34
P5827-396,Home & Kitchen,Stainless Steel Knife Block,"Not very satisfied, has several problems.",2,13 Mar 2020,C49855,CASEY LEE,08752,34
P5129-235,Groceries,Gluten-Free Pasta,"Great quality, very happy with this purchase.",5,07/29/2021,C11861,JAMIE HERNANDEZ,03476,30
P3376-709,Home & Kitchen,Non-Stick Frying Pan Set,"Not very satisfied, has several problems.",2,11-09-2024,C64125,P. Taylor,3740,56
P9724-339,Clothing,Running Sneakers,Good product overall with minor issues.,4,31 Oct 2023,C44422,Sam De Vries,1194 ZO,35
P5466-443,Pet Supplies,Cat Litter Odor Control,"Average experience, nothing special.",3,2021-06-30,C86569,P. Dubois,04961,31
P1195-521,Electronics,Wireless Noise-Cancelling Headphones,"Very disappointed, would not recommend.",1,2022-12-11,C56073,taylor lee,1557,44
P3128-484,Electronics,Fitness Smartwatch,"Great quality, very happy with this purchase.",5,02/07/2024,C34151,Jordan  Lee,02240,69
P2022-491,Toys,Remote Control Car,Good product overall with minor issues.,4,2021-11-12,C44690,SAM DUBOIS,04287,40
P2692-135,Clothing,Waterproof Hiking Jacket,"Very disappointed, would not recommend.",1,"May 24, 2020",C68442,ALEX DUBOIS,1014-95,29
P7617-964,Clothing,Running Sneakers,"Very disappointed, would not recommend.",1,11/01/2023,C72242,Sam  Taylor,6902-29,29
P6985-647,Electronics,Wireless Noise-Cancelling Headphones,"Average experience, nothing special.",3,13-06-2020,C48005,Taylor  Brown,07294,37
P1584-297,Sports,Adjustable Dumbbell Set,"Very disappointed, would not recommend.",1,"Jan 14, 2024",C60956,J. De Vries,09186,21
P9570-569,Clothing,Slim Fit Jeans,,5,01 Nov 2020,C19441,Alex  Brown,1312 TB,29
P2047-937,Books,Sci-Fi Adventure,"Very disappointed, would not recommend.",1,21-08-2020,C90691,Taylor Johnson,7983 XV,28
P3841-443,Sports,Foam Roller,"Very disappointed, would not recommend.",1,09/04/2020,C47287,Casey  Smith,5945,67
P7162-896,Electronics,Fitness Smartwatch,"Not very satisfied, has several problems.",2,02-02-2020,C44522,Morgan  Brown,2743-48,22
P3079-311,Toys,Plush Teddy Bear,"Not very satisfied, has several problems.",2,08/03/2023,C64005,T. Brown,01616,
P2567-733,Electronics,Fitness Smartwatch,"Average experience, nothing special.",3,"Nov 01, 2024",C70845,TAYLOR LEE,2846-97,21
P6477-731,Home & Kitchen,Stainless Steel Knife Block,Good product overall with minor issues.,4,2020-03-29,C80432,S. Brown,08947,32
P6343-333,Home & Kitchen,Non-Stick Frying Pan Set,"Very disappointed, would not recommend.",1,30 Apr 2021,C36208,PAT TAYLOR,8936,31
P4313-443,Beauty,Daily SPF 50 Sunscreen,"Not very satisfied, has several problems.",2,06 Mar 2020,C46779,Sam Johnson,8513 YK,34
P2416-521,Office,Wireless Mouse,"Great quality, very happy with this purchase.",5,28/09/2022,C70655,J. Smith,5041,32
P8711-851,Office,Ergonomic Office Chair,"Great quality, very happy with this purchase.",5,09-03-2020,C72818,Jamie  Dubois,02361,38
P3650-820,Clothing,Waterproof Hiking Jacket,Good product overall with minor issues.,4,"Oct 23, 2024",C13199,R. Dubois,7641,23
P5859-536,Home & Kitchen,Non-Stick Frying Pan Set,"Average experience, nothing special.",3,"Nov 30, 2023",C37151,Jamie Hernandez,01898,72
P2097-674,Electronics,Fitness Smartwatch,"Not very satisfied, has several problems.",2,10/10/2020,C24884,Robin Hernandez,4437-38,33
P8703-826,Clothing,Organic Cotton T-Shirt,"Great quality, very happy with this purchase.",5,"Oct 21, 2023",C69241,C. Garcia,2075,18
P9131-254,Home & Kitchen,Memory Foam Pillow,"Not very satisfied, has several problems.",2,02 Dec 2022,C44732,chris hernandez,5198-21,43
P4097-164,Beauty,Daily SPF 50 Sunscreen,"Very disappointed, would not recommend.",1,20/11/2024,C78107,Chris  Martins,6346 VW,42
P7093-395,Home & Kitchen,Electric Kettle,"Very disappointed, would not recommend.",1,10/30/2020,C31805,C. Brown,5673,29
P1568-781,Home & Kitchen,Memory Foam Pillow,"Average experience, nothing special.",3,05/12/2021,C80761,sam de vries,1408 PY,39
P8764-396,Beauty,Daily SPF 50 Sunscreen,"Great quality, very happy with this purchase.",5,27/09/2023,C67947,C. Johnson,1656,34
P9625-327,Books,Thriller Novel,"Average experience, nothing special.",3,2021-02-04,C93109,Chris  Johnson,07292,80
P1918-782,Books,Sci-Fi Adventure,"Average experience, nothing special.",3,25/03/2022,C66051,chris martins,5663 JO,18
P7786-242,Electronics,USB-C Fast Charger,"Great quality, very happy with this purchase.",5,2023-05-09,C89381,Sam Martins,02718,54
P1108-519,Sports,Yoga Mat,"Average experience, nothing special.",3,28/04/2022,C84437,SAM TAYLOR,7254 PB,20
P5917-755,Electronics,Bluetooth Portable Speaker,Good product overall with minor issues.,4,11 Sep 2020,C47707,Pat  Brown,5009,60
P2959-482,Groceries,Extra Virgin Olive Oil,"Great quality, very happy with this purchase.",5,"Feb 10, 2024",C81371,Robin Garcia,9231 IF,44
P6917-529,Electronics,Bluetooth Portable Speaker,"Average experience, nothing special.",3,04/09/2020,C93747,JAMIE DE VRIES,4002-86,55
P9755-693,Beauty,Hydrating Face Serum,"Average experience, nothing special.",3,13/08/2024,C36208,PAT TAYLOR,8936,31
P4622-951,Home & Kitchen,Air Purifier,"Not very satisfied, has several problems.",2,"Jun 16, 2024",C78898,M. De Vries,2867 CD,18
P3821-826,Books,Cookbook: Easy Weeknight Meals,"Average experience, nothing special.",3,28 Feb 2020,C39144,S. Brown,6036,27
P2766-133,Clothing,Slim Fit Jeans,"Great quality, very happy with this purchase.",5,2023-04-29,C43162,alex johnson,1168-25,67
P6698-460,Sports,Cycling Helmet,"Not very satisfied, has several problems.",2,"Oct 17, 2024",C90341,Taylor  De  Vries,2623-11,
P8777-475,Pet Supplies,Pet Grooming Brush,"Great quality, very happy with this purchase.",5,14-01-2021,C24067,Sam Garcia,7948,28
P1665-184,Home & Kitchen,Stainless Steel Knife Block,"Average experience, nothing special.",3,2022-10-08,C69892,C. Lee,8273,38
P2723-505,Electronics,USB-C Fast Charger,Good product overall with minor issues.,4,06 Dec 2022,C25626,Sam  Martins,02666,19
P9177-385,Electronics,USB-C Fast Charger,"Great quality, very happy with this purchase.",5,04/30/2023,C94388,Pat  Garcia,7626-75,39
P2117-610,Electronics,Wireless Noise-Cancelling Headphones,"Very disappointed, would not recommend.",1,01-01-2021,C52854,S. Lee,2578-94,60
P9955-118,Home & Kitchen,Air Purifier,"Very disappointed, would not recommend.",1,2022-05-31,C51229,Pat  Dubois,1538,54
P9037-775,Sports,Foam Roller,"Great quality, very happy with this purchase.",5,"Nov 04, 2023",C72378,Morgan  Brown,7412 SM,56
P1440-883,Home & Kitchen,Air Purifier,"Average experience, nothing special.",3,2022-02-18,C56840,PAT GARCIA,5001,47
P7921-681,Home & Kitchen,Electric Kettle,"Great quality, very happy with this purchase.",5,05/12/2022,C88134,C. Dubois,6119 GW,47
P4373-444,Toys,Building Block Set,Good product overall with minor issues.,4,26 Oct 2022,C90586,Jordan Garcia,4305 ZC,22
P2552-706,Books,Productivity Guidebook,"Average experience, nothing special.",3,2021-07-13,C79607,robin martins,02256,34
P3958-119,Clothing,Wool Winter Scarf,"Great quality, very happy with this purchase.",5,01/11/2024,C37912,Robin Lee,9728-65,62
P7721-426,Home & Kitchen,Electric Kettle,"Very disappointed, would not recommend.",1,22/07/2023,C44987,jordan brown,4868 DE,32
P3610-379,Groceries,Whole Bean Coffee,"Not very satisfied, has several problems.",2,02/29/2020,C46408,M. Brown,1691-72,46
P2479-506,Clothing,Waterproof Hiking Jacket,"Not very satisfied, has several problems.",2,2021-04-28,C75568,J. De Vries,9605 CH,35
